[INFO][2020-07-21T17:01:20.387][log.go:58] _com_request_in||spanid=9fbeac8a3a61aa32||body=||from=127.0.0.1||cspanid=||traceid=c0a8026a5f16aee0fd581f142ff4e7b0||uri=/service/service_stat?id=57||method=GET||args=map[]
[INFO][2020-07-21T17:01:20.387][log.go:58] _com_mysql_success||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_info.go:94||traceid=c0a8026a5f16aee0fd581f142ff4e7b0||spanid=9fbeac8a3a61aa32||sql=SELECT * FROM `gateway_service_info`  WHERE (`gateway_service_info`.`id` = '57')||affected_row=1||cspanid=||level=sql||current_time=2020-07-21 17:01:20||proc_time=0.001755s
[INFO][2020-07-21T17:01:20.387][log.go:58] _com_mysql_success||cspanid=||spanid=9fbeac8a3a61aa32||level=sql||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_http_rule.go:27||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '57')||affected_row=0||current_time=2020-07-21 17:01:20||proc_time=0.000749s||traceid=c0a8026a5f16aee0fd581f142ff4e7b0
[INFO][2020-07-21T17:01:20.387][log.go:58] _com_mysql_success||cspanid=||level=sql||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_tcp_rule.go:21||current_time=2020-07-21 17:01:20||proc_time=0.000573s||affected_row=1||traceid=c0a8026a5f16aee0fd581f142ff4e7b0||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '57')||spanid=9fbeac8a3a61aa32
[INFO][2020-07-21T17:01:20.387][log.go:58] _com_mysql_success||current_time=2020-07-21 17:01:20||proc_time=0.000822s||traceid=c0a8026a5f16aee0fd581f142ff4e7b0||spanid=9fbeac8a3a61aa32||cspanid=||level=sql||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_grpc_rule.go:22||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '57')||affected_row=0
[INFO][2020-07-21T17:01:20.387][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-21 17:01:20||proc_time=0.000846s||traceid=c0a8026a5f16aee0fd581f142ff4e7b0||cspanid=||spanid=9fbeac8a3a61aa32||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_access_control.go:26||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '57')||affected_row=1
[INFO][2020-07-21T17:01:20.387][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '57')||affected_row=1||cspanid=||level=sql||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_load_balance.go:39||current_time=2020-07-21 17:01:20||proc_time=0.000801s||traceid=c0a8026a5f16aee0fd581f142ff4e7b0||spanid=9fbeac8a3a61aa32
[INFO][2020-07-21T17:01:20.387][log.go:58] _com_request_out||proc_time=0.077092965||traceid=c0a8026a5f16aee0fd581f142ff4e7b0||cspanid=||spanid=9fbeac8a3a61aa32||uri=/service/service_stat?id=57||args=map[]||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"today\":[0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0],\"yesterday\":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]},\"trace_id\":\"c0a8026a5f16aee0fd581f142ff4e7b0\",\"stack\":null}||method=GET||from=127.0.0.1
[INFO][2020-07-21T17:01:20.387][log.go:58] _com_request_in||uri=/service/service_detail?id=57||method=GET||from=127.0.0.1||cspanid=||spanid=9fbeac8a67c8725d||args=map[]||body=||traceid=c0a8026a5f16aee0afd01f140318a6b0
[INFO][2020-07-21T17:01:20.387][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-21 17:01:20||traceid=c0a8026a5f16aee0afd01f140318a6b0||cspanid=||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_info.go:94||proc_time=0.002809s||sql=SELECT * FROM `gateway_service_info`  WHERE (`gateway_service_info`.`id` = '57')||affected_row=1||spanid=9fbeac8a67c8725d
[INFO][2020-07-21T17:01:20.387][log.go:58] _com_mysql_success||level=sql||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_http_rule.go:27||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '57')||affected_row=0||spanid=9fbeac8a67c8725d||current_time=2020-07-21 17:01:20||proc_time=0.001022s||traceid=c0a8026a5f16aee0afd01f140318a6b0||cspanid=
[INFO][2020-07-21T17:01:20.387][log.go:58] _com_mysql_success||current_time=2020-07-21 17:01:20||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_tcp_rule.go:21||proc_time=0.001256s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '57')||affected_row=1||traceid=c0a8026a5f16aee0afd01f140318a6b0||cspanid=||spanid=9fbeac8a67c8725d||level=sql
[INFO][2020-07-21T17:01:20.387][log.go:58] _com_mysql_success||proc_time=0.000856s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '57')||traceid=c0a8026a5f16aee0afd01f140318a6b0||cspanid=||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_grpc_rule.go:22||current_time=2020-07-21 17:01:20||spanid=9fbeac8a67c8725d||level=sql||affected_row=0
[INFO][2020-07-21T17:01:20.387][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-21 17:01:20||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '57')||affected_row=1||traceid=c0a8026a5f16aee0afd01f140318a6b0||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_access_control.go:26||proc_time=0.001375s||cspanid=||spanid=9fbeac8a67c8725d
[INFO][2020-07-21T17:01:20.387][log.go:58] _com_mysql_success||level=sql||proc_time=0.002542s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '57')||affected_row=1||traceid=c0a8026a5f16aee0afd01f140318a6b0||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_load_balance.go:39||current_time=2020-07-21 17:01:20||cspanid=||spanid=9fbeac8a67c8725d
[INFO][2020-07-21T17:01:20.387][log.go:58] _com_request_out||uri=/service/service_detail?id=57||method=GET||args=map[]||from=127.0.0.1||proc_time=0.025999943||spanid=9fbeac8a67c8725d||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"info\":{\"id\":57,\"service_name\":\"test_tcp_service\",\"service_desc\":\"测试TCP代理\",\"load_type\":1,\"create_at\":\"2020-04-19T14:03:09+08:00\",\"update_at\":\"2020-04-15T07:58:39+08:00\",\"is_delete\":0},\"http\":{\"id\":0,\"service_id\":0,\"rule_type\":0,\"rule\":\"\",\"need_https\":0,\"need_websocket\":0,\"need_strip_uri\":0,\"url_rewrite\":\"\",\"header_transfor\":\"\"},\"tcp\":{\"id\":181,\"service_id\":57,\"port\":8011},\"grpc\":{\"id\":0,\"service_id\":0,\"port\":0,\"header_transfor\":\"\"},\"load_balance\":{\"id\":185,\"service_id\":57,\"check_method\":0,\"check_timeout\":2,\"check_interval\":5,\"round_type\":2,\"ip_list\":\"127.0.0.1:6379\",\"weight_list\":\"50\",\"forbid_list\":\"\",\"upstream_connect_timeout\":0,\"upstream_header_timeout\":0,\"upstream_idle_timeout\":0,\"upstream_max_idle\":0},\"access_control\":{\"id\":185,\"service_id\":57,\"open_auth\":0,\"black_list\":\"\",\"white_list\":\"127.0.0.1,127.0.0.2\",\"white_host_name\":\"\",\"clientip_flow_limit\":0,\"service_flow_limit\":0}},\"trace_id\":\"c0a8026a5f16aee0afd01f140318a6b0\",\"stack\":null}||traceid=c0a8026a5f16aee0afd01f140318a6b0||cspanid=
[INFO][2020-07-21T17:01:24.124][log.go:58] _com_request_in||uri=/app/app_list?page_no=1&page_size=20&info=||spanid=9fbeac8e1183df85||traceid=c0a8026a5f16aee43b681f14dea315b0||cspanid=||method=GET||args=map[]||body=||from=127.0.0.1
[INFO][2020-07-21T17:01:24.124][log.go:58] _com_mysql_success||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/app.go:58||proc_time=0.002460s||affected_row=2||traceid=c0a8026a5f16aee43b681f14dea315b0||cspanid=||spanid=9fbeac8e1183df85||level=sql||current_time=2020-07-21 17:01:24||sql=SELECT * FROM `gateway_app`  WHERE (is_delete='0') ORDER BY id desc LIMIT 20 OFFSET 0
[INFO][2020-07-21T17:01:24.124][log.go:58] _com_mysql_success||level=sql||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/app.go:62||current_time=2020-07-21 17:01:24||traceid=c0a8026a5f16aee43b681f14dea315b0||cspanid=||spanid=9fbeac8e1183df85||proc_time=0.000670s||sql=SELECT count(*) FROM `gateway_app`  WHERE (is_delete='0')||affected_row=0
[INFO][2020-07-21T17:01:24.124][log.go:58] _com_request_out||method=GET||args=map[]||from=127.0.0.1||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"list\":[{\"id\":32,\"app_id\":\"app_id_b\",\"name\":\"租户B\",\"secret\":\"8d7b11ec9be0e59a36b52f32366c09cb\",\"white_ips\":\"\",\"qpd\":10000,\"qps\":0,\"real_qpd\":0,\"real_qps\":0,\"create_at\":\"0001-01-01T00:00:00Z\",\"update_at\":\"0001-01-01T00:00:00Z\",\"is_delete\":0},{\"id\":31,\"app_id\":\"app_id_a\",\"name\":\"租户A\",\"secret\":\"449441eb5e72dca9c42a12f3924ea3a2\",\"white_ips\":\"white_ips\",\"qpd\":100000,\"qps\":100,\"real_qpd\":0,\"real_qps\":0,\"create_at\":\"0001-01-01T00:00:00Z\",\"update_at\":\"0001-01-01T00:00:00Z\",\"is_delete\":0}],\"total\":2},\"trace_id\":\"c0a8026a5f16aee43b681f14dea315b0\",\"stack\":null}||proc_time=0.028303314||traceid=c0a8026a5f16aee43b681f14dea315b0||uri=/app/app_list?page_no=1&page_size=20&info=||cspanid=||spanid=9fbeac8e1183df85
[INFO][2020-07-21T17:01:25.571][log.go:58] _com_request_in||from=127.0.0.1||uri=/service/service_list?page_no=1&page_size=20&info=&page=1||method=GET||args=map[]||cspanid=||spanid=9fbeac8f105c10b3||body=||traceid=c0a8026a5f16aee513f81f1404bc52b0
[INFO][2020-07-21T17:01:25.571][log.go:58] _com_mysql_success||spanid=9fbeac8f105c10b3||level=sql||source=/Users/klay/go/src/github.com/cool-boy-klay/go_gateway/dao/service_info.go:84||sql=SELECT * FROM `gateway_service_info`  WHERE (is_delete=0) LIMIT 20 OFFSET 0||affected_row=6||traceid=c0a8026a5f16aee513f81f1404bc52b0||current_time=2020-07-21 17:01:25||proc_time=0.000778s||cspanid=
